date,district,rainfall,temperature,humidity,opd_visits,ambulance_calls,idsp_cases,larval_index,medicine_stock,disease_cases,risk,disease
2024-04-23,Perambalur,2,30,66,267,42,,6,74,131,0,Typhoid
2024-04-24,Perambalur,77,30,75,119,33,,15,89,47,1,Cholera
2024-04-25,Perambalur,80,30,78,147,29,,15,86,62,1,Cholera
2024-04-26,Perambalur,80,30,73,293,67,,15,71,109,1,Cholera
2024-04-27,Perambalur,67,28,78,446,104,,14,56,178,1,Cholera
2024-04-28,Perambalur,31,28,77,563,99,268.0,10,44,324,1,Respiratory Infection
2024-04-29,Perambalur,5,28,84,346,37,,8,66,179,0,Typhoid
2024-01-01,Pudukkottai,76,29,67,480,121,,14,52,139,1,Respiratory Infection
2024-01-02,Pudukkottai,107,32,92,288,58,,19,72,98,1,Dengue
2024-01-03,Pudukkottai,42,32,63,119,27,,10,89,69,0,Flu
2024-01-04,Pudukkottai,0,34,81,468,82,,8,54,147,1,Respiratory Infection
2024-01-05,Pudukkottai,2,32,80,548,64,,8,46,226,1,Respiratory Infection
2024-01-06,Pudukkottai,46,32,79,364,107,,12,64,170,0,Typhoid
2024-01-07,Pudukkottai,96,33,86,113,25,40.0,18,89,62,1,Dengue
2024-01-08,Pudukkottai,3,33,66,440,95,,6,56,137,0,Typhoid
2024-01-09,Pudukkottai,101,34,70,117,12,,17,89,61,1,Cholera
2024-01-10,Pudukkottai,96,31,84,279,44,,18,73,73,1,Dengue
2024-01-11,Pudukkottai,31,34,83,221,29,,11,78,99,0,Flu
2024-01-12,Pudukkottai,72,31,60,509,130,,13,50,165,1,Respiratory Infection
2024-01-13,Pudukkottai,0,33,64,348,100,,6,66,204,0,Typhoid
2024-01-14,Pudukkottai,0,32,60,547,121,201.0,6,46,228,1,Respiratory Infection
2024-01-15,Pudukkottai,0,32,65,386,42,,6,62,179,0,Typhoid
2024-01-16,Pudukkottai,123,31,71,416,86,,19,59,130,1,Cholera
2024-01-17,Pudukkottai,97,33,94,504,69,,19,50,188,1,Dengue
2024-01-18,Pudukkottai,34,34,75,526,70,,10,48,187,1,Respiratory Infection
2024-01-19,Pudukkottai,81,32,78,248,42,,15,76,59,1,Cholera
2024-01-20,Pudukkottai,41,33,85,252,36,,12,75,91,0,Typhoid
2024-01-21,Pudukkottai,54,33,84,598,60,193.0,13,41,331,1,Respiratory Infection
2024-01-22,Pudukkottai,87,33,73,537,97,,16,47,301,1,Respiratory Infection
2024-01-23,Pudukkottai,52,31,79,292,38,,13,71,105,1,Cholera
2024-01-24,Pudukkottai,91,34,92,243,72,,18,76,142,1,Dengue
2024-01-25,Pudukkottai,61,32,61,402,100,,12,60,209,1,Cholera
2024-01-26,Pudukkottai,48,31,92,101,24,,14,90,42,0,Flu
2024-01-27,Pudukkottai,69,31,75,121,15,,14,88,40,1,Cholera
2024-01-28,Pudukkottai,33,32,73,431,96,134.0,10,57,153,0,Typhoid
2024-01-29,Pudukkottai,0,30,71,341,71,,7,66,167,0,Typhoid
2024-01-30,Pudukkottai,87,29,67,324,40,,15,68,65,1,Cholera
2024-01-31,Pudukkottai,78,31,60,123,26,,13,88,62,1,Cholera
2024-02-01,Pudukkottai,122,33,80,380,104,,20,62,100,1,Cholera
2024-02-02,Pudukkottai,59,33,76,152,43,,13,85,89,1,Cholera
2024-02-03,Pudukkottai,50,31,86,239,30,,13,77,112,0,Flu
2024-02-04,Pudukkottai,41,31,79,225,42,,12,78,89,0,Flu
2024-02-05,Pudukkottai,65,31,74,487,98,,13,52,157,1,Respiratory Infection
2024-02-06,Pudukkottai,72,33,73,172,20,,14,83,49,1,Cholera
2024-02-07,Pudukkottai,0,29,70,525,57,182.0,7,48,118,1,Respiratory Infection
2024-02-08,Pudukkottai,22,33,84,479,78,,10,53,251,1,Respiratory Infection
2024-02-09,Pudukkottai,48,34,76,217,41,,12,79,129,0,Flu
2024-02-10,Pudukkottai,12,31,60,105,14,,7,90,40,0,Flu
2024-02-11,Pudukkottai,72,29,64,333,74,,13,67,102,1,Cholera
2024-02-12,Pudukkottai,66,34,76,349,60,,14,66,75,1,Cholera
2024-02-13,Pudukkottai,107,34,89,176,41,,19,83,75,1,Dengue
2024-02-14,Pudukkottai,73,30,60,263,69,52.0,13,74,137,1,Cholera
2024-02-15,Pudukkottai,10,34,82,447,112,,9,56,235,0,Typhoid
2024-02-16,Pudukkottai,44,30,89,302,87,,13,70,146,0,Typhoid
2024-02-17,Pudukkottai,54,29,63,580,126,,11,42,162,1,Respiratory Infection
2024-02-18,Pudukkottai,60,31,62,394,113,,12,61,150,1,Cholera
2024-02-19,Pudukkottai,94,33,68,528,143,,16,48,145,1,Respiratory Infection
2024-02-20,Pudukkottai,40,31,63,531,90,,10,47,205,1,Respiratory Infection
2024-02-21,Pudukkottai,33,31,81,598,140,175.0,11,41,168,1,Respiratory Infection
2024-02-22,Pudukkottai,15,31,82,584,129,,9,42,194,1,Respiratory Infection
2024-02-23,Pudukkottai,98,32,70,106,21,,16,90,22,1,Cholera
2024-02-24,Pudukkottai,53,29,70,138,35,,12,87,63,1,Cholera
2024-02-25,Pudukkottai,74,30,71,345,49,,14,66,176,1,Cholera
2024-02-26,Pudukkottai,67,33,75,588,63,,14,42,263,1,Respiratory Infection
2024-02-27,Pudukkottai,0,30,79,380,80,,7,62,203,0,Typhoid
2024-02-28,Pudukkottai,62,29,78,407,50,135.0,14,60,119,1,Cholera
2024-02-29,Pudukkottai,68,33,90,492,50,,15,51,205,1,Respiratory Infection
2024-03-01,Pudukkottai,0,30,80,356,38,,8,65,116,0,Typhoid
2024-03-02,Pudukkottai,45,30,76,560,117,,12,44,307,1,Respiratory Infection
2024-03-03,Pudukkottai,139,33,91,255,70,,23,75,86,1,Dengue
2024-03-04,Pudukkottai,30,34,87,518,128,,11,49,219,1,Respiratory Infection
2024-03-05,Pudukkottai,90,33,87,565,95,,17,44,238,1,Dengue
2024-03-06,Pudukkottai,59,33,78,338,39,,13,67,110,1,Cholera
2024-03-07,Pudukkottai,88,31,88,389,102,189.0,17,62,225,1,Dengue
2024-03-08,Pudukkottai,17,33,73,574,125,,9,43,280,1,Respiratory Infection
2024-03-09,Pudukkottai,86,30,64,286,49,,15,72,68,1,Cholera
2024-03-10,Pudukkottai,20,31,70,311,65,,9,69,135,0,Typhoid
2024-03-11,Pudukkottai,135,33,77,295,40,,21,71,70,1,Cholera
2024-03-12,Pudukkottai,67,31,73,119,20,,14,89,47,1,Cholera
2024-03-13,Pudukkottai,167,29,72,233,37,,23,77,81,1,Cholera
2024-03-14,Pudukkottai,46,33,74,204,48,97.0,12,80,85,0,Flu
2024-03-15,Pudukkottai,54,29,70,427,93,,12,58,167,1,Cholera
2024-03-16,Pudukkottai,82,33,66,568,155,,14,44,154,1,Respiratory Infection
2024-03-17,Pudukkottai,96,33,86,157,15,,18,85,92,1,Dengue
2024-03-18,Pudukkottai,41,29,69,274,73,,11,73,152,0,Typhoid
2024-03-19,Pudukkottai,45,34,67,279,68,,11,73,93,0,Typhoid
2024-03-20,Pudukkottai,80,33,91,565,153,,17,44,336,1,Respiratory Infection
2024-03-21,Pudukkottai,47,34,70,311,72,144.0,11,69,141,0,Typhoid
2024-03-22,Pudukkottai,62,31,80,444,60,,14,56,253,1,Cholera
2024-03-23,Pudukkottai,62,34,75,374,65,,13,63,155,1,Cholera
2024-03-24,Pudukkottai,36,33,62,293,36,,9,71,118,0,Typhoid
2024-03-25,Pudukkottai,26,29,79,128,21,,10,88,62,0,Flu
2024-03-26,Pudukkottai,0,29,80,165,24,,8,84,91,0,Flu
2024-03-27,Pudukkottai,55,34,63,287,32,,11,72,89,1,Cholera
2024-03-28,Pudukkottai,86,34,94,233,52,52.0,18,77,52,1,Dengue
2024-03-29,Pudukkottai,83,31,93,130,15,,17,87,76,1,Dengue
2024-03-30,Pudukkottai,81,31,77,395,40,,15,61,231,1,Cholera
2024-03-31,Pudukkottai,41,34,79,178,51,,12,83,58,0,Flu
2024-04-01,Pudukkottai,100,33,68,256,44,,16,75,121,1,Cholera
2024-04-02,Pudukkottai,70,34,82,341,37,,15,66,96,1,Cholera
2024-04-03,Pudukkottai,91,34,82,417,99,,17,59,127,1,Dengue
2024-04-04,Pudukkottai,63,32,91,532,157,,15,47,279,1,Respiratory Infection
2024-04-05,Pudukkottai,0,29,64,372,42,,6,63,93,0,Typhoid
2024-04-06,Pudukkottai,64,32,62,468,133,,12,54,181,1,Respiratory Infection
2024-04-07,Pudukkottai,75,29,74,485,55,159.0,14,52,156,1,Respiratory Infection
2024-04-08,Pudukkottai,67,33,80,581,143,,14,42,230,1,Respiratory Infection
2024-04-09,Pudukkottai,33,33,70,104,24,,10,90,52,0,Flu
2024-04-10,Pudukkottai,13,33,61,170,34,,7,83,86,0,Flu
2024-04-11,Pudukkottai,36,34,92,258,49,,12,75,128,0,Typhoid
2024-04-12,Pudukkottai,58,30,78,548,66,,13,46,121,1,Respiratory Infection
2024-04-13,Pudukkottai,34,32,91,188,47,,12,82,91,0,Flu
2024-04-14,Pudukkottai,90,31,65,484,142,113.0,15,52,232,1,Respiratory Infection
2024-04-15,Pudukkottai,183,30,77,196,23,,26,81,64,1,Cholera
2024-04-16,Pudukkottai,41,32,62,103,14,,10,90,39,0,Flu
2024-04-17,Pudukkottai,104,29,60,135,15,,16,87,45,1,Cholera
2024-04-18,Pudukkottai,91,30,70,168,39,,16,84,61,1,Cholera
2024-04-19,Pudukkottai,41,32,63,270,54,,10,73,115,0,Typhoid
2024-04-20,Pudukkottai,114,32,90,215,44,,20,79,52,1,Dengue
2024-04-21,Pudukkottai,89,33,76,273,27,133.0,16,73,78,1,Cholera
2024-04-22,Pudukkottai,112,30,73,142,37,,18,86,71,1,Cholera
2024-04-23,Pudukkottai,30,34,87,387,59,,11,62,80,0,Typhoid
2024-04-24,Pudukkottai,84,31,74,303,77,,15,70,154,1,Cholera
2024-04-25,Pudukkottai,93,31,66,558,111,,15,45,317,1,Respiratory Infection
2024-04-26,Pudukkottai,60,32,77,421,125,,13,58,216,1,Cholera
2024-04-27,Pudukkottai,0,31,75,444,126,,7,56,174,0,Typhoid
2024-04-28,Pudukkottai,53,30,73,488,122,162.0,12,52,211,1,Respiratory Infection
2024-04-29,Pudukkottai,96,29,77,586,66,,17,42,350,1,Respiratory Infection
2024-01-01,Ramanathapuram,81,29,72,449,65,,15,56,249,1,Cholera
2024-01-02,Ramanathapuram,0,31,67,371,66,,6,63,94,0,Typhoid
2024-01-03,Ramanathapuram,130,31,89,252,44,,21,75,118,1,Dengue
2024-01-04,Ramanathapuram,89,31,89,373,90,,17,63,202,1,Dengue
2024-01-05,Ramanathapuram,71,31,82,368,44,,15,64,91,1,Cholera
2024-01-06,Ramanathapuram,0,26,90,256,56,,9,75,127,0,Typhoid
2024-01-07,Ramanathapuram,32,29,72,433,118,148.0,10,57,134,0,Typhoid
2024-01-08,Ramanathapuram,103,27,70,382,81,,17,62,140,1,Cholera
2024-01-09,Ramanathapuram,92,28,80,306,37,,17,70,144,1,Cholera
2024-01-10,Ramanathapuram,58,29,85,529,109,,14,48,298,1,Respiratory Infection
2024-01-11,Ramanathapuram,0,30,62,492,96,,6,51,291,1,Respiratory Infection
2024-01-12,Ramanathapuram,0,31,91,504,85,,9,50,195,1,Respiratory Infection
2024-01-13,Ramanathapuram,51,28,86,115,16,,13,89,37,1,Cholera
2024-01-14,Ramanathapuram,121,31,61,260,42,97.0,18,74,109,1,Cholera
2024-01-15,Ramanathapuram,0,31,74,179,37,,7,83,69,0,Flu
2024-01-16,Ramanathapuram,86,31,76,140,26,,16,86,42,1,Cholera
2024-01-17,Ramanathapuram,103,28,83,136,23,,18,87,73,1,Dengue
2024-01-18,Ramanathapuram,0,27,62,398,112,,6,61,199,0,Typhoid
2024-01-19,Ramanathapuram,2,27,60,464,89,,6,54,263,1,Respiratory Infection
2024-01-20,Ramanathapuram,69,27,63,207,37,,13,80,84,1,Cholera
2024-01-21,Ramanathapuram,102,28,60,121,26,32.0,16,88,49,1,Cholera
2024-01-22,Ramanathapuram,67,28,90,412,65,,15,59,113,1,Cholera
2024-01-23,Ramanathapuram,38,30,89,201,59,,12,80,113,0,Flu
2024-01-24,Ramanathapuram,73,30,60,257,39,,13,75,85,1,Cholera
2024-01-25,Ramanathapuram,0,29,84,412,43,,8,59,211,0,Typhoid
2024-01-26,Ramanathapuram,120,30,82,280,47,,20,72,129,1,Dengue
2024-01-27,Ramanathapuram,0,27,80,498,102,,8,51,292,1,Respiratory Infection
2024-01-28,Ramanathapuram,111,30,91,339,35,100.0,20,67,87,1,Dengue
2024-01-29,Ramanathapuram,0,29,61,548,59,,6,46,231,1,Respiratory Infection
2024-01-30,Ramanathapuram,37,28,62,471,76,,9,53,124,1,Respiratory Infection
2024-01-31,Ramanathapuram,38,27,85,486,125,,12,52,140,1,Respiratory Infection
2024-02-01,Ramanathapuram,102,29,74,568,135,,17,44,246,1,Respiratory Infection
2024-02-02,Ramanathapuram,0,31,65,344,95,,6,66,182,0,Typhoid
2024-02-03,Ramanathapuram,38,27,80,151,31,,11,85,67,0,Flu
2024-02-04,Ramanathapuram,111,28,90,116,30,,20,89,27,1,Dengue
2024-02-05,Ramanathapuram,15,29,89,466,55,,10,54,178,1,Respiratory Infection
2024-02-06,Ramanathapuram,0,28,66,282,31,,6,72,57,0,Typhoid
2024-02-07,Ramanathapuram,94,31,66,218,52,104.0,16,79,61,1,Cholera
2024-02-08,Ramanathapuram,28,30,61,305,38,,8,70,180,0,Typhoid
2024-02-09,Ramanathapuram,78,29,67,415,87,,14,59,209,1,Cholera
2024-02-10,Ramanathapuram,57,29,63,443,102,,12,56,163,1,Cholera
2024-02-11,Ramanathapuram,54,27,82,173,45,,13,83,61,1,Cholera
2024-02-12,Ramanathapuram,74,30,77,323,95,,15,68,81,1,Cholera
2024-02-13,Ramanathapuram,41,30,69,552,151,,11,45,188,1,Respiratory Infection
2024-02-14,Ramanathapuram,51,26,75,116,28,46.0,12,89,50,1,Cholera
2024-02-15,Ramanathapuram,59,31,91,448,73,,15,56,145,1,Cholera
2024-02-16,Ramanathapuram,41,27,91,165,25,,13,84,69,0,Flu
2024-02-17,Ramanathapuram,63,30,90,181,22,,15,82,70,1,Cholera
2024-02-18,Ramanathapuram,61,30,73,308,64,,13,70,181,1,Cholera
2024-02-19,Ramanathapuram,88,26,68,178,28,,15,83,64,1,Cholera
2024-02-20,Ramanathapuram,115,26,64,240,41,,17,76,85,1,Cholera
2024-02-21,Ramanathapuram,26,31,82,203,30,42.0,10,80,91,0,Flu
2024-02-22,Ramanathapuram,49,27,92,531,109,,14,47,212,1,Respiratory Infection
2024-02-23,Ramanathapuram,54,29,70,416,124,,12,59,171,1,Cholera
2024-02-24,Ramanathapuram,116,31,89,289,63,,20,72,149,1,Dengue
2024-02-25,Ramanathapuram,48,26,87,498,57,,13,51,106,1,Respiratory Infection
2024-02-26,Ramanathapuram,46,28,93,169,35,,13,84,94,0,Flu
2024-02-27,Ramanathapuram,18,27,62,537,149,,8,47,149,1,Respiratory Infection
2024-02-28,Ramanathapuram,51,27,83,435,57,129.0,13,57,163,1,Cholera
2024-02-29,Ramanathapuram,0,31,69,397,93,,6,61,224,0,Typhoid
2024-03-01,Ramanathapuram,27,30,62,476,68,,8,53,258,1,Respiratory Infection
2024-03-02,Ramanathapuram,23,26,72,407,64,,9,60,102,0,Typhoid
2024-03-03,Ramanathapuram,79,30,88,143,23,,16,86,63,1,Cholera
2024-03-04,Ramanathapuram,55,30,82,447,115,,13,56,207,1,Cholera
2024-03-05,Ramanathapuram,0,28,76,209,58,,7,80,56,0,Flu
2024-03-06,Ramanathapuram,82,28,66,273,69,,14,73,89,1,Cholera
2024-03-07,Ramanathapuram,54,26,71,293,73,97.0,12,71,78,1,Cholera
2024-03-08,Ramanathapuram,17,26,70,234,24,,8,77,110,0,Flu
2024-03-09,Ramanathapuram,43,26,78,144,17,,12,86,36,0,Flu
2024-03-10,Ramanathapuram,74,31,88,107,22,,16,90,39,1,Cholera
2024-03-11,Ramanathapuram,35,31,69,303,31,,10,70,120,0,Typhoid
2024-03-12,Ramanathapuram,16,26,64,502,82,,8,50,243,1,Respiratory Infection
2024-03-13,Ramanathapuram,118,28,92,132,24,,21,87,34,1,Dengue
2024-03-14,Ramanathapuram,131,31,92,173,48,76.0,22,83,81,1,Dengue
2024-03-15,Ramanathapuram,53,26,83,528,156,,13,48,194,1,Respiratory Infection
2024-03-16,Ramanathapuram,37,30,85,496,135,,12,51,267,1,Respiratory Infection
2024-03-17,Ramanathapuram,110,29,71,421,104,,18,58,131,1,Cholera
2024-03-18,Ramanathapuram,113,31,65,427,126,,17,58,192,1,Cholera
2024-03-19,Ramanathapuram,44,29,69,262,71,,11,74,140,0,Typhoid
2024-03-20,Ramanathapuram,74,28,69,352,104,,14,65,194,1,Cholera
2024-03-21,Ramanathapuram,57,29,71,567,61,255.0,12,44,258,1,Respiratory Infection
2024-03-22,Ramanathapuram,54,28,74,585,147,,12,42,311,1,Respiratory Infection
2024-03-23,Ramanathapuram,117,30,94,125,22,,21,88,55,1,Dengue
2024-03-24,Ramanathapuram,69,30,87,157,23,,15,85,71,1,Cholera
2024-03-25,Ramanathapuram,86,30,60,174,34,,14,83,82,1,Cholera
2024-03-26,Ramanathapuram,91,31,65,443,102,,15,56,142,1,Cholera
2024-03-27,Ramanathapuram,95,26,90,596,170,,18,41,134,1,Dengue
2024-03-28,Ramanathapuram,15,27,76,200,27,63.0,9,80,72,0,Flu
2024-03-29,Ramanathapuram,0,30,61,592,167,,6,41,259,1,Respiratory Infection
2024-03-30,Ramanathapuram,73,27,73,478,58,,14,53,106,1,Respiratory Infection
2024-03-31,Ramanathapuram,81,31,91,164,45,,17,84,73,1,Dengue
2024-04-01,Ramanathapuram,77,26,63,321,77,,14,68,186,1,Cholera
2024-04-02,Ramanathapuram,108,29,61,450,45,,16,55,228,1,Cholera
2024-04-03,Ramanathapuram,67,26,72,372,81,,13,63,141,1,Cholera
2024-04-04,Ramanathapuram,71,28,62,114,19,,13,89,59,1,Cholera
2024-04-05,Ramanathapuram,58,27,61,475,51,,11,53,213,1,Respiratory Infection
2024-04-06,Ramanathapuram,47,29,74,401,97,,12,60,187,0,Typhoid
2024-04-07,Ramanathapuram,0,31,89,443,76,179.0,8,56,190,0,Typhoid
2024-04-08,Ramanathapuram,139,27,90,399,98,,22,61,113,1,Dengue
2024-04-09,Ramanathapuram,0,26,87,445,132,,8,56,126,0,Typhoid
2024-04-10,Ramanathapuram,101,28,80,121,24,,18,88,45,1,Cholera
2024-04-11,Ramanathapuram,25,28,90,312,49,,11,69,142,0,Typhoid
2024-04-12,Ramanathapuram,170,26,60,334,88,,23,67,136,1,Cholera
2024-04-13,Ramanathapuram,94,30,60,516,107,,15,49,216,1,Respiratory Infection
2024-04-14,Ramanathapuram,93,29,61,439,110,157.0,15,57,201,1,Cholera
2024-04-15,Ramanathapuram,60,27,93,381,52,,15,62,104,1,Cholera
2024-04-16,Ramanathapuram,86,26,94,151,41,,18,85,53,1,Dengue
2024-04-17,Ramanathapuram,103,29,63,164,19,,16,84,72,1,Cholera
2024-04-18,Ramanathapuram,72,27,67,557,93,,13,45,247,1,Respiratory Infection
2024-04-19,Ramanathapuram,53,30,81,277,33,,13,73,111,1,Cholera
2024-04-20,Ramanathapuram,62,30,84,441,84,,14,56,205,1,Cholera
2024-04-21,Ramanathapuram,122,31,90,444,79,150.0,21,56,148,1,Dengue
2024-04-22,Ramanathapuram,84,28,63,505,97,,14,50,286,1,Respiratory Infection
2024-04-23,Ramanathapuram,84,29,72,110,22,,15,89,33,1,Cholera
2024-04-24,Ramanathapuram,75,30,77,375,56,,15,63,151,1,Cholera
2024-04-25,Ramanathapuram,69,26,71,456,82,,14,55,181,1,Respiratory Infection
2024-04-26,Ramanathapuram,5,27,75,412,60,,8,59,160,0,Typhoid
2024-04-27,Ramanathapuram,92,29,82,316,43,,17,69,186,1,Dengue
2024-04-28,Ramanathapuram,82,26,67,473,128,189.0,14,53,158,1,Respiratory Infection
2024-04-29,Ramanathapuram,72,30,63,403,48,,13,60,226,1,Cholera
2024-01-01,Tenkasi,15,28,89,267,70,,10,74,62,0,Typhoid
2024-01-02,Tenkasi,49,28,89,327,52,,13,68,140,0,Typhoid
2024-01-03,Tenkasi,35,30,83,228,61,,11,78,132,0,Flu
2024-01-04,Tenkasi,67,29,63,219,36,,13,79,99,1,Cholera
2024-01-05,Tenkasi,34,30,65,411,42,,9,59,218,0,Typhoid
2024-01-06,Tenkasi,94,26,87,102,27,,18,90,53,1,Dengue
2024-01-07,Tenkasi,16,31,69,354,45,168.0,8,65,86,0,Typhoid
2024-01-08,Tenkasi,87,28,74,391,43,,16,61,224,1,Cholera
2024-01-09,Tenkasi,135,26,77,577,134,,21,43,172,1,Respiratory Infection
2024-01-10,Tenkasi,30,28,91,293,77,,12,71,156,0,Typhoid
2024-01-11,Tenkasi,102,30,81,304,71,,18,70,72,1,Dengue
2024-01-12,Tenkasi,52,27,80,120,33,,13,88,49,1,Cholera
2024-01-13,Tenkasi,24,26,62,221,39,,8,78,120,0,Flu
2024-01-14,Tenkasi,147,26,65,450,73,144.0,21,55,230,1,Cholera
2024-01-15,Tenkasi,12,30,91,352,102,,10,65,83,0,Typhoid
2024-01-16,Tenkasi,72,31,72,311,88,,14,69,146,1,Cholera
2024-01-17,Tenkasi,53,27,66,261,31,,11,74,64,1,Cholera
2024-01-18,Tenkasi,109,28,84,273,30,,19,73,83,1,Dengue
2024-01-19,Tenkasi,38,30,62,599,124,,10,41,286,1,Respiratory Infection
2024-01-20,Tenkasi,62,29,74,193,55,,13,81,105,1,Cholera
2024-01-21,Tenkasi,42,27,69,423,110,156.0,11,58,217,0,Typhoid
2024-01-22,Tenkasi,34,31,85,317,51,,11,69,114,0,Typhoid
2024-01-23,Tenkasi,27,30,72,115,16,,9,89,28,0,Flu
2024-01-24,Tenkasi,91,29,83,120,31,,17,88,60,1,Dengue
2024-01-25,Tenkasi,54,30,80,330,91,,13,67,186,1,Cholera
2024-01-26,Tenkasi,46,28,71,328,90,,11,68,87,0,Typhoid
2024-01-27,Tenkasi,53,28,67,122,30,,12,88,48,1,Cholera
2024-01-28,Tenkasi,61,30,67,444,63,171.0,12,56,188,1,Cholera
2024-01-29,Tenkasi,47,30,77,228,25,,12,78,52,0,Flu
2024-01-30,Tenkasi,77,27,88,528,93,,16,48,219,1,Respiratory Infection
2024-01-31,Tenkasi,132,29,81,208,41,,21,80,120,1,Dengue
2024-02-01,Tenkasi,12,26,89,414,98,,10,59,184,0,Typhoid
2024-02-02,Tenkasi,33,28,80,408,96,,11,60,145,0,Typhoid
2024-02-03,Tenkasi,9,28,87,233,47,,9,77,102,0,Flu
2024-02-04,Tenkasi,34,29,62,453,80,,9,55,197,1,Respiratory Infection
2024-02-05,Tenkasi,66,26,82,212,23,,14,79,58,1,Cholera
2024-02-06,Tenkasi,8,27,93,218,27,,10,79,106,0,Flu
2024-02-07,Tenkasi,109,30,93,431,70,116.0,20,57,257,1,Dengue
2024-02-08,Tenkasi,61,28,85,380,46,,14,62,114,1,Cholera
2024-02-09,Tenkasi,35,29,63,157,19,,9,85,47,0,Flu
2024-02-10,Tenkasi,81,28,62,284,29,,14,72,155,1,Cholera
2024-02-11,Tenkasi,6,30,85,453,57,,9,55,198,1,Respiratory Infection
2024-02-12,Tenkasi,62,28,71,577,86,,13,43,342,1,Respiratory Infection
2024-02-13,Tenkasi,99,31,91,165,36,,19,84,57,1,Dengue
2024-02-14,Tenkasi,27,28,86,345,88,97.0,11,66,80,0,Typhoid
2024-02-15,Tenkasi,30,29,91,353,79,,12,65,129,0,Typhoid
2024-02-16,Tenkasi,89,29,63,200,34,,15,80,74,1,Cholera
2024-02-17,Tenkasi,113,31,93,234,33,,20,77,98,1,Dengue
2024-02-18,Tenkasi,60,31,90,530,70,,15,47,257,1,Respiratory Infection
2024-02-19,Tenkasi,0,26,79,240,47,,7,76,93,0,Flu
2024-02-20,Tenkasi,91,26,90,588,127,,18,42,270,1,Dengue
2024-02-21,Tenkasi,99,31,80,324,93,73.0,17,68,137,1,Cholera
2024-02-22,Tenkasi,58,30,66,208,41,,12,80,103,1,Cholera
2024-02-23,Tenkasi,66,27,91,288,75,,15,72,160,1,Cholera
2024-02-24,Tenkasi,67,26,79,225,47,,14,78,72,1,Cholera
2024-02-25,Tenkasi,46,28,88,474,100,,13,53,182,1,Respiratory Infection
2024-02-26,Tenkasi,73,29,66,191,26,,13,81,70,1,Cholera
2024-02-27,Tenkasi,133,31,75,113,32,,20,89,37,1,Cholera
2024-02-28,Tenkasi,143,29,69,425,110,203.0,21,58,245,1,Cholera
2024-02-29,Tenkasi,39,27,93,457,73,,13,55,237,1,Respiratory Infection
2024-03-01,Tenkasi,65,30,75,343,89,,14,66,126,1,Cholera
2024-03-02,Tenkasi,137,28,65,567,64,,20,44,318,1,Respiratory Infection
2024-03-03,Tenkasi,30,30,75,163,38,,10,84,39,0,Flu
2024-03-04,Tenkasi,25,27,62,476,74,,8,53,249,1,Respiratory Infection
2024-03-05,Tenkasi,54,26,66,107,14,,12,90,35,1,Cholera
2024-03-06,Tenkasi,51,27,71,448,53,,12,56,239,1,Cholera
2024-03-07,Tenkasi,81,28,64,217,35,91.0,14,79,66,1,Cholera
2024-03-08,Tenkasi,54,31,84,296,69,,13,71,131,1,Cholera
2024-03-09,Tenkasi,105,29,76,160,38,,18,84,65,1,Cholera
2024-03-10,Tenkasi,1,31,64,577,125,,6,43,196,1,Respiratory Infection
2024-03-11,Tenkasi,43,29,79,296,51,,12,71,131,0,Typhoid
2024-03-12,Tenkasi,113,28,81,436,129,,19,57,234,1,Dengue
2024-03-13,Tenkasi,115,28,74,335,65,,18,67,84,1,Cholera
2024-03-14,Tenkasi,66,30,88,113,31,51.0,15,89,49,1,Cholera
2024-03-15,Tenkasi,0,28,90,353,51,,9,65,145,0,Typhoid
2024-03-16,Tenkasi,72,27,79,464,121,,15,54,195,1,Respiratory Infection
2024-03-17,Tenkasi,85,29,66,322,49,,15,68,79,1,Cholera
2024-03-18,Tenkasi,128,27,85,480,80,,21,52,233,1,Dengue
2024-03-19,Tenkasi,0,28,80,207,43,,8,80,77,0,Flu
2024-03-20,Tenkasi,22,27,83,213,27,,10,79,78,0,Flu
2024-03-21,Tenkasi,19,31,69,251,51,73.0,8,75,118,0,Typhoid
2024-03-22,Tenkasi,12,27,72,140,36,,8,86,52,0,Flu
2024-03-23,Tenkasi,16,29,66,509,99,,8,50,270,1,Respiratory Infection
2024-03-24,Tenkasi,15,30,70,566,99,,8,44,283,1,Respiratory Infection
2024-03-25,Tenkasi,60,26,61,342,71,,12,66,192,1,Cholera
2024-03-26,Tenkasi,42,31,91,559,154,,13,45,120,1,Respiratory Infection
2024-03-27,Tenkasi,0,30,71,330,63,,7,67,99,0,Typhoid
2024-03-28,Tenkasi,95,28,80,283,80,82.0,17,72,80,1,Cholera
2024-03-29,Tenkasi,38,27,94,586,93,,13,42,238,1,Respiratory Infection
2024-03-30,Tenkasi,40,30,66,559,79,,10,45,142,1,Respiratory Infection
2024-03-31,Tenkasi,113,29,60,425,45,,17,58,160,1,Cholera
2024-04-01,Tenkasi,47,31,77,476,59,,12,53,189,1,Respiratory Infection
2024-04-02,Tenkasi,107,29,89,590,119,,19,41,348,1,Dengue
2024-04-03,Tenkasi,136,27,65,102,11,,20,90,29,1,Cholera
2024-04-04,Tenkasi,67,31,75,218,23,,14,79,63,1,Cholera
2024-04-05,Tenkasi,43,30,83,345,77,,12,66,96,0,Typhoid
2024-04-06,Tenkasi,107,29,73,452,112,,18,55,262,1,Respiratory Infection
